id,name,category,dest,area,country,region,email,phone,website,address,lat,lng,hygiene,rating,source,channel,priority,status,email_status,segment_reason
e8ae67f2e2b1ae32a1f1,Toastable,Café,amsterdam,Amsterdam,NL,Europe,koningsplein@toastable.nl,+31 20 626 2969,https://toastable.nl/,441 Singel 1012WP Amsterdam,52.36733,4.89033,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
ab9974c465cbeb8a3cc2,Toverschaar,Tailor,amsterdam,Amsterdam,NL,Europe,amsterdam@toverschaar.nl,+31 20 6739838,,101-H Ceintuurbaan 1072EX Amsterdam,52.35304,4.89176,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
49deadd3c7d9c444452c,Trakteren,Café,amsterdam,Amsterdam,NL,Europe,trakteren@hotmail.com,,https://www.trakterenkoffie.nl,119A Jan Pieter Heijestraat 1054MD Amsterdam,52.36264,4.86423,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
585a4777e96c2f2b7486,USC Universum,Gym & fitness,amsterdam,Amsterdam,NL,Europe,usc@uscsport.nl,+31 20 240 6410,https://www.uscsport.nl/vestigingen/universum/,306 Science Park 1098XH Amsterdam,52.35582,4.95677,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
d5c6c39330cf3e650f0a,USC: Universum,Gym & fitness,amsterdam,Amsterdam,NL,Europe,usc@uscsport.nl,+31 20 240 64 10,https://www.usc.uva.nl,306 Science Park 1098XH Amsterdam,52.3555,4.95628,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
9d011c9906418869cea5,Umami by Han,Restaurant,amsterdam,Amsterdam,NL,Europe,amsterdam@umami-restaurant.com,+31 20 280 13 79,https://umami-restaurant.com/amsterdam/,31-H Overtoom 1054HB Amsterdam,52.3632,4.87754,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
0e2499887bc777ada9da,Van 't Spit,Restaurant,amsterdam,Amsterdam,NL,Europe,sjors@vantspit.nl,+31 20 358 3878,https://vantspit.nl/amsterdam-west,95-H De Clercqstraat 1053AH Amsterdam,52.37008,4.86707,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
b86cc0bd3e1af98fd659,Van 't Spit,Restaurant,amsterdam,Amsterdam,NL,Europe,frederik@vantspit.nl,+31 6 45220601,https://vantspit.nl/amsterdam-magna-plaza,182-I Nieuwezijds Voorburgwal 1012SJ Amsterdam,52.37378,4.89031,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
44909d57f1ea1810d7d5,Van der Valk Hotel Amsterdam Zuidas,Hotel,amsterdam,Amsterdam,NL,Europe,zuidas@valk.nl,+31 20 800 0900,https://www.hotelamsterdam-zuidas.nl/,200 Tommaso Albinonistraat 1083HM Amsterdam,52.33672,4.88794,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
63f25af63fe41aa9707a,Vegan Temple Bar,Restaurant,amsterdam,Amsterdam,NL,Europe,vegantemplebar@hotmail.com,+31 20 7768021,https://www.vegantemplebar.nl/,17 Lange Leidsedwarsstraat 1017NE Amsterdam,52.36445,4.88408,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
a0b0999487c7d9596391,Vegitalian,Restaurant,amsterdam,Amsterdam,NL,Europe,ciao@vegitalian.com,+31 6 4193 7346,https://vegitalian.com/,158HS Bilderdijkstraat Amsterdam,52.3675,4.87169,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
3aa40a520c5883d85dca,Venustempel Sexmuseum,Museum,amsterdam,Amsterdam,NL,Europe,info.sexmuseumamsterdam@gmail.com,+31 20 622 8376,https://sexmuseumamsterdam.nl/,18 Damrak 1012LH Amsterdam,52.37658,4.89727,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
0a34f1c9d1924f154c29,Villa Borghese Amsterdam,Restaurant,amsterdam,Amsterdam,NL,Europe,amsterdam@villa-borghese.nl,+31 20 774 2009,https://amsterdam.villa-borghese.nl/,566 David Ricardostraat 1066LH Amsterdam,52.34156,4.82577,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
9e88efb45b169fab5582,Vivy Nails,Beauty & spa,amsterdam,Amsterdam,NL,Europe,vivynails1@gmail.com,+31 20 221 4379,https://www.vivynails.nl/,261A Waterlandplein 1024LT Amsterdam,52.39287,4.95556,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
a25aa8d11adb3568f459,Vondel Park Plaza,Hotel,amsterdam,,NL,Europe,ppvofo@pphe.com,+31 20 664 6111,https://www.parkplazavondelpark.com/,3 Koningslaan 1075AA,52.35425,4.8663,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
8872ed0f8076825aa1c9,Vriend van Bavink,Gallery,amsterdam,Amsterdam,NL,Europe,galerie@vriendvanbavink.nl,+31 6 13193603,https://www.vanbavinkgallery.com/,243 Oosterdokskade 1011DL Amsterdam,52.37624,4.91028,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
99a2328fb53a8e1165f2,Vrijburcht,Restaurant,amsterdam,Amsterdam,NL,Europe,welkom@cafevrijburcht.nl,+31 20 737 3169,https://cafevrijburcht.nl/,159 Jan Olphert Vaillantlaan 1086XZ Amsterdam,52.36103,4.97546,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
1a2c5abc9c1ffca75b8f,W Amsterdam,Hotel,amsterdam,Amsterdam,NL,Europe,reservations.Wamsterdam@whotels.com,+31 20 811 2500,https://www.marriott.com/hotels/travel/amswh-w-amsterdam/,175 Spuistraat 1012VN Amsterdam,52.37275,4.88985,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
44affd523e5bdf6aea3e,WE,Shopping,amsterdam,Amsterdam,NL,Europe,1136@we-stores.com,+31 20 6263452,https://www.wefashion.com/nl_NL/winkels/amsterdam-kalverstraat-65-67/,65 Kalverstraat 1012NZ Amsterdam,52.37074,4.89182,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
9a176f11bbb00878fd2a,WE,Shopping,amsterdam,Amsterdam,NL,Europe,1144@we-stores.com,+31 20 4941063,https://www.wefashion.com/nl_NL/winkels/amsterdam-buikslotermeerplein-205/,205 Buikslotermeerplein 1025XB Amsterdam,52.39875,4.93834,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
aaf9852a5349acbf0b58,WE ARE EDN,Restaurant,amsterdam,Amsterdam,NL,Europe,amscs_WEAREEDN@hilton.com,,https://www.weareedn.com/,4 Oosterdoksstraat 1011DK Amsterdam,52.3766,4.9051,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
4eb5c795c32241fb9965,Wakuli,Café,amsterdam,Amsterdam,NL,Europe,coffee@wakuli.com,+31 6 14 83 48 63,https://wakuli.com/,1 Tweede Jacob van Campenstraat 1073XN Amsterdam,52.35733,4.8929,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
16c24f5c8027c9da26f3,Warung Mini Van Wou,Street food,amsterdam,Amsterdam,NL,Europe,warungmini.vanwou@upcmail.nl,+31 20 6625515,https://warungmini-vanwou.nl,19 Van Woustraat 1074AA Amsterdam,52.35693,4.89986,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
09539c4cc2b5a2789097,WestCord Art Hotel,Hotel,amsterdam,Amsterdam,NL,Europe,art@westcordhotels.nl,+31 20 410 9670,https://westcordhotels.nl,302 Spaarndammerdijk 1013ZX Amsterdam,52.39259,4.86876,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
f68e49281d0465faa5ae,White Label Coffee,Café,amsterdam,Amsterdam,NL,Europe,west@whitelabelcoffee.nl,,https://whitelabelcoffee.nl,136-H Jan Evertsenstraat 1056EK Amsterdam,52.37042,4.85161,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
3aec4dfd7f71b2e46ce1,White Label Zon,Café,amsterdam,Amsterdam,NL,Europe,noord@whitelabelcoffee.nl,,https://whitelabelcoffee.nl/,4 Zonneplein 1033EK Amsterdam,52.4128,4.89073,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
47238b3a8d990b9d0d20,Wijnbar Clos,Restaurant,amsterdam,Amsterdam,NL,Europe,social@closamsterdam.nl,+31 20 773 3043,https://closamsterdam.nl/,50 Beukenplein 1091ML Amsterdam,52.35669,4.91804,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
5773525802395696abd3,Wijnbar Paulus,Wine & spirits,amsterdam,Amsterdam,NL,Europe,paul@wijnbarpaulus.nl,+31 6 10335682,https://www.wijnbarpaulus.nl/,348-H Ceintuurbaan 1072GP Amsterdam,52.35306,4.89428,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
256784ce7cd36dac1113,Wim Heldens Atelier/Studio,Gallery,amsterdam,Amsterdam,NL,Europe,wim@wimheldens.com,,https://www.wimheldens.com,56-H Tweede Jan Steenstraat 1074CP Amsterdam,52.35627,4.90114,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
23aa8acd04435cd4f3fb,Winston,Nightlife,amsterdam,,NL,Europe,winston@winston.nl,+31 20 623 1380,https://www.winston.nl,129 Warmoesstraat 1012JA,52.37397,4.89636,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
14537f1a2a72caed9592,YOTEL Amsterdam,Hotel,amsterdam,Amsterdam,NL,Europe,amn.reservations@yotel.com,+31 20 787 0180,https://www.yotel.com/en/hotels/yotel-amsterdam,33 Asterweg 1031HM Amsterdam,52.39173,4.90244,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
97061ff7750182673a9e,Yi Zhen Massagesalon,Massage & spa,amsterdam,Amsterdam,NL,Europe,yizhenmassage@gmail.com,+31 20 7890018,http://www.yizhenmassagesalon.nl,45-H Albert Cuypstraat 1072CL Amsterdam,52.35479,4.88876,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
2065442ec4be74c8e392,Yona's Kids&Cuts,Beauty & spa,amsterdam,Amsterdam,NL,Europe,yona@kidsandcuts.nl,+31 6 33323623,https://kidsandcuts.nl,330A Jacob van Lennepkade 1053NJ Amsterdam,52.36305,4.86267,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
7d032b57c4bd1c5dadd8,Zenzero Pizzeria,Restaurant,amsterdam,Amsterdam,NL,Europe,Zenzeropizzeriaamsterdam@gmail.com,+31 6 2037 0835,https://zenzeropizzeria.com/,1 Gerard Callenburgstraat 1055TV Amsterdam,52.37749,4.85956,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
a0fc972a2ed8550f4ac6,de Ceuvel,Bar,amsterdam,Amsterdam,NL,Europe,cafe@deceuvel.nl,+31 20 229 6210,https://deceuvel.nl/nl/cafe/about-us/,4 Korte Papaverweg 1032KB Amsterdam,52.39315,4.91076,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
47fec5406910a4f5a37d,de Gouden ton,Wine & spirits,amsterdam,Amsterdam,NL,Europe,amsterdam@degoudenton.nl,+31 20 679 6231,https://www.degoudenton.nl,158-H Willemsparkweg 1071HS Amsterdam,52.35626,4.87074,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
20c4a6f1bc7de8f5d983,nhow Amsterdam RAI hotel,Hotel,amsterdam,Amsterdam,NL,Europe,nhowamsterdamrai@nh-hotels.com,+31 20 800 3200,https://www.nh-hotels.com/hotel/nhow-amsterdam-rai,2b Europaboulevard 1078RV Amsterdam,52.33849,4.89096,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
2a27c63094bc6650e43f,o'reilly's,Bar,amsterdam,Amsterdam,NL,Europe,amsterdam@oreillys.com,+31 20 6249498,https://www.oreillys.com/amsterdam,105 Paleisstraat 1012ZL Amsterdam,52.37233,4.89009,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
cc87ae7009edd370be58,springlet,Massage & spa,amsterdam,,NL,Europe,springletbeauty@gmail.com,+31 6 84869701,https://springletbeauty.nl/,64 Bosboom Toussaintstraat,52.36526,4.8746,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
be31cb8f67ef0d4b05d7,the niu fender,Hotel,amsterdam,Amsterdam,NL,Europe,fender@the.niu.de,+31 20 800 8130,https://the.niu.de/en/hotels/netherlands/amsterdam/the-niu-fender,61 Cruquiusweg 1019AT Amsterdam,52.36918,4.94614,,,osm,email,2,new,ok,NL: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
e38f789cc8a8074c183c,A little taste of home,Restaurant,athens,Αθήνα,GR,Europe,alsaleh52@hotmail.com,+30 211 0011511,https://alittletasteofhome.gr/,8 Άστιγγος 10555 Αθήνα,37.97672,23.72295,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
8cbe8bf9abbc04ad1a72,Acropolis City Life Boutique Hotel,Hotel,athens,,GR,Europe,acropoliscitylifehote@yahoo.com,+30 2103219573,https://www.acropoliscitylifehotel.eu/,,37.97723,23.72461,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
3b347f1004f70056d41d,Adia Hotel,Hotel,athens,Αθήνα,GR,Europe,adia@alumahotels.gr,+30 214 4448946,https://www.alumahotels.com/hotel/adia/,18 Λυκούργου 10552 Αθήνα,37.98295,23.72676,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
b0857e4b9dfe968dbf0a,Alterlife,Gym & fitness,athens,Καλλιθέα,GR,Europe,kallithea@alterlife.gr,+30 21 0958 2573,https://alterlife.gr,50 Ελευθερίου Βενιζέλου Καλλιθέα,37.96234,23.71155,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
244bf622b156164c8558,Alterlife,Gym & fitness,athens,Αθήνα,GR,Europe,mavili@alterlife.gr,2106432151,https://alterlife.gr/,21 Αναστάσιου Τσόχα Αθήνα,37.9854,23.75693,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
c7f4fccd9efc718bb1ca,Anber,Beauty & spa,athens,Αθήνα,GR,Europe,anbershop@gmail.com,,,5 Σταδίου Αθήνα,37.97685,23.7337,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
30c4998bdf406c8ffc61,"Anise Aluma Athens, Tapestry Collection by Hilton",Hotel,athens,Αθήνα,GR,Europe,anise@Alumahotels.GR,+30 214 4091800,https://www.hilton.com/en/hotels/athaaup-anise-aluma-athens,82 Ευριπίδου Αθήνα,37.98057,23.72372,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
c7e8935781f48555c308,Annamarie,Shopping,athens,Ζωγράφου,GR,Europe,Annamariedebeaute@gmail.com,2107755397,https://annamarie.gr/,24 Γρηγορίου Αυξεντίου Ζωγράφου,37.97645,23.7606,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
2840a9a584b87da59c3b,Athens Center Square Hotel,Hotel,athens,Αθήνα,GR,Europe,acs@athenshotelsgroup.com,+302103211770,https://athenscentersquarehotel.gr,15 Αριστογείτονος 10552 Αθήνα,37.9803,23.72629,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
bbf1c8a100ba878183ea,Athens Choice,Hotel,athens,Αθήνα,GR,Europe,athenschoice@gmail.com,2105238738,https://www.athenschoice.com/,45 Βερανζέρου 10432 Αθήνα,37.98578,23.72628,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
3572810d37ee322e1863,Athens Quinta Hostel,Hostel,athens,Αθήνα,GR,Europe,quinta@athenshostel.gr,+30 21 3030 5322,https://athenshostel.gr/,13 Μεθώνης 10680 Αθήνα,37.98486,23.73889,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
e42d2a204e4ba5a8d514,Athens Smart Apartments,Hotel,athens,Athens,GR,Europe,book@crucialhospitality.com,+306936086718,https://book.octorate.com/octobook/site/reservation/description.xhtml?codice=209617,11 Νικίου 10560 Athens,37.97822,23.72835,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
1f4b99212b7d53e8065b,Athens Stage,Nightlife,athens,Αθήνα,GR,Europe,grigoristouf1980@gmail.com,+302108313006,,Λιοσίων Αθήνα,38.01422,23.71929,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
8575da4ce69509f88a18,Athina,Convenience,athens,Αθήνα,GR,Europe,athinasupermarket@gmail.com,+30 21 1740 4969,,73 Πατησίων Αθήνα,37.99218,23.73118,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
2faf5a51ebdc74a981c0,Athletix Development,Gym & fitness,athens,Ζωγράφου,GR,Europe,AthletiXDevelopment@gmail.com,,https://athletixdevelopment.com/,31 Γεωργίου Ζωγράφου Ζωγράφου,37.97356,23.77463,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
66b82ef62346bcbd34b8,BSB Fashion,Shopping,athens,Αθήνα,GR,Europe,ampelokipoi@bsbfashion.com,+302107483072,,11 Φειδιππίδου Αθήνα,37.98629,23.76289,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
23daf70fdaf802cd6e21,BSB Fashion,Shopping,athens,Νέο Ψυχικό,GR,Europe,psichiko@bsbfashion.com,+302106754463,,240 Κηφισίας Νέο Ψυχικό,38.00471,23.77581,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
32a5a90c1da1471fa4b9,BSB Fashion,Shopping,athens,Αθήνα,GR,Europe,patision@bsbfashion.com,+302108841541,,66 Πατησίων Αθήνα,37.99292,23.73176,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
bef758fac1fc56c5fbb2,BSB Fashion,Shopping,athens,Ζωγράφου,GR,Europe,zografou@bsbfashion.com,+30 210 77 57018,,30 Στρατάρχου Αλέξανδρου Παπάγου Ζωγράφου,37.97895,23.76547,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
be0867dc69dad5c19290,BSB Fashion,Shopping,athens,,GR,Europe,peristeri@bsbfashion.com,+302105748190,,1 Εθνικής Αντιστάσεως,38.01226,23.69591,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
aa6965ba18d4043181e5,BSB Fashion,Shopping,athens,,GR,Europe,kalithea@bsbfashion.com,+302109596550,,6 Σιβιτανίδου,37.95682,23.70125,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
80046995651ee02cb7e7,BSB Fashion,Shopping,athens,Αθήνα,GR,Europe,frermou@bsbfashion.com,+302103314074,,69 Ερμού Αθήνα,37.97651,23.72712,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
dd193153c28f22485042,BSB Fashion,Shopping,athens,Αθήνα,GR,Europe,pagkrati@bsbfashion.com,+302107567499,,25 Χρεμωνίδου Αθήνα,37.96615,23.74993,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
0e36143eabed0f1280b7,Barista home,Café,athens,Μοσχάτο,GR,Europe,baristahome2020@gmail.com,2104820450,,123 Στρατηγού Μακρυγιάννη Μοσχάτο,37.95357,23.67941,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
b5cbb47f2ecb58efedea,Barrio 28,Café,athens,Αθήνα,GR,Europe,cafebar.barrio.28@gmail.com,2102232277,https://barrio28cafebar.weebly.com,28 Θεοτοκόπουλου Αθήνα,38.01638,23.73365,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
a388c974b89ac5b40354,Bazaar,Supermarket,athens,Καισαριανή,GR,Europe,bazaar20@bazaar-sm.gr,2107216866,https://www.bazaar-online.gr,Εθνάρχου Μακαρίου Καισαριανή,37.96717,23.75836,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
d504a8487a86542592e0,Beauté Box,Beauty & spa,athens,Αθήνα,GR,Europe,nails.hairbb@gmail.com,2107222249,,10 Παπαδιαμαντοπούλου Αθήνα,37.97822,23.75337,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
cf0638dc7b6c85d421a3,BeeRaki,Restaurant,athens,Αθήνα,GR,Europe,chavgoulea@gmail.com,+30 21 0882 2322,,6 Ψηλορείτη 10439 Αθήνα,37.99032,23.72105,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
e2b669c1237903a6c8c9,Bell books,Shopping,athens,Αθήνα,GR,Europe,bellbooks@harlenic.gr,2114080820,,22 Εμμανουήλ Μπενάκη Αθήνα,37.98369,23.73156,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
402da1c30e457db4c5f4,Bikers House,Vehicle rental,athens,,GR,Europe,bikers@otenet.gr,+302108324548,https://bikershouse.gr,313 Λιοσίων,38.01374,23.71965,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
ee866f26df8e371d1ada,Blender Boutique,Shopping,athens,Ζωγράφου,GR,Europe,evavoyiatzi@gmail.com,+30 210 77 96196,,4Α Γεωργίου Ζωγράφου Ζωγράφου,37.97747,23.77024,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
7bf0342b0092630ff396,Blue Sky,Café,athens,Ζωγράφου,GR,Europe,blueskycafe1@gmail.com,+30 210 77 18938,,Στρατάρχου Αλέξανδρου Παπάγου Ζωγράφου,37.97677,23.77333,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
da18908126f1b1f3b772,Bock beer restaurant,Restaurant,athens,Αθήνα,GR,Europe,bock.beer.restaurant@gmail.com,6947568333,,9 Δοντα Σ. 11743 Αθήνα,37.96627,23.72967,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
2e8f450d195b0bd3731f,Body Fitness Club,Gym & fitness,athens,Αθήνα,GR,Europe,bodyfitnessclub@hotmail.gr,+30 210 3601594,,64 Μαυρομιχάλη Αθήνα,37.98464,23.73808,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
e6f7eb5f6f8728c2e949,Box Gourmet,Deli,athens,,GR,Europe,boxgourmet2@gmail.com,+30 210 7600279,https://www.box-gourmet.gr/,,37.96784,23.74565,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
e49cf3bdd72e39fdc528,Bread Factory,Bakery,athens,Χαλάνδρι,GR,Europe,holargos@breadfactory.gr,+30 210 6748 538,https://www.breadfactory.gr,275 Μεσογείων 15231 Χαλάνδρι,38.00453,23.79376,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
0da09f7681deace4b94b,Cabana,Nightlife,athens,Αθήνα,GR,Europe,cabanalivestage@gmail.com,2102013311,,46 Καυτατζόγλου Αθήνα,38.01632,23.7304,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
366d51a697bbc19029e3,Cafe Nacional,Bar,athens,,GR,Europe,cafenacionalcontact@gmail.com,,https://linktr.ee/cafenacional,4 Ευρυσθέως,37.97511,23.711,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
cf17cf3ac1ca418152e9,Cantina Senza,Restaurant,athens,,GR,Europe,cantinasenza@gmail.com,,,,37.96326,23.72123,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
14daa5bffe96d840d696,Capone,Nightlife,athens,Αθήνα,GR,Europe,nkaberos@gmail.com,,https://clubcapone.gr/,34 Αλεξάνδρας Αθήνα,37.9908,23.73604,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
cc56a6f8adcfc06b7344,Cappadocia,Restaurant,athens,Καλλιθέα,GR,Europe,cgcafes@gmail.com,2109563341,https://cappadociagrill.com,15 Ελευθερίου Βενιζέλου 17671 Καλλιθέα,37.9624,23.71383,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
58033496bb809ac5d781,Cartel Τεχνοχώρος,Theatre,athens,,GR,Europe,carteltexnoxoros@gmail.com,,https://www.carteltexnoxoros.com,,37.98347,23.69077,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
69dcf2de49c4f11899a8,Cinobo Όπερα,Cinema,athens,,GR,Europe,opera@cinobo.com,+30 210 363 8909,,,37.98224,23.73351,,,osm,email,2,new,ok,GR: named individual mailbox — personal data under GDPR; B2B corporate-subscriber carve-outs do not reach it
